"Name","DisplayName","Events","Guid","FileName","MessageFile","SubstitutionFile","ResourceFile","Levels","Keywords","SendsTo"
".NET Runtime","","0","00000000-0000-0000-0000-000000000000","mscoree.dll","C:\Windows\System32\mscoree.dll","","","","","Application"
".NET Runtime Optimization Service","","0","00000000-0000-0000-0000-000000000000","mscoree.dll","C:\Windows\System32\mscoree.dll","","","","","Application"
"Active Server Pages","","0","00000000-0000-0000-0000-000000000000","iisres.dll","C:\Windows\System32\inetsrv\iisres.dll","","","","","Application"
"Application","","0","00000000-0000-0000-0000-000000000000","","","","","","","Application"
"Application Error","","0","00000000-0000-0000-0000-000000000000","wer.dll","C:\Windows\System32\wer.dll","","","","","Application"
"Application Hang","","0","00000000-0000-0000-0000-000000000000","wersvc.dll","C:\Windows\System32\wersvc.dll","","","","","Application"
"Application Management","","0","00000000-0000-0000-0000-000000000000","appmgmts.dll","C:\Windows\System32\appmgmts.dll","C:\Windows\System32\kernel32.dll","","","","Application"
"ASP.NET 2.0.50727.0","","0","00000000-0000-0000-0000-000000000000","aspnet_rc.dll","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\aspnet_rc.dll","","","","","Application"
"ASP.NET 4.0.30319.0","","0","00000000-0000-0000-0000-000000000000","aspnet_rc.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\aspnet_rc.dll","","","","","Application"
"CardSpace 4.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelEvents.dll;C:\Windows\System32\icardres.dll","","","","","Application"
"Chkdsk","","0","00000000-0000-0000-0000-000000000000","ulib.dll","C:\Windows\System32\ulib.dll","","","","","Application"
"Desktop Window Manager","","0","00000000-0000-0000-0000-000000000000","dwm.exe","C:\Windows\system32\dwm.exe","","","","","Application"
"DiskQuota","","0","00000000-0000-0000-0000-000000000000","dskquota.dll","C:\Windows\System32\dskquota.dll","","","","","Application"
"ESENT","","0","00000000-0000-0000-0000-000000000000","esent.dll","C:\Windows\system32\esent.dll","","","","","Application"
"EvntAgnt","","0","00000000-0000-0000-0000-000000000000","evntagnt.dll","C:\Windows\System32\evntagnt.dll","","","","","Application"
"Group Policy Applications","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Client","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Data Sources","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Device Settings","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Drive Maps","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Environment","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Files","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Folder Options","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Folders","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Ini Files","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Internet Settings","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Local Users and Groups","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Mail Profiles","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Network Options","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Network Shares","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Power Options","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Printers","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Regional Options","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Registry","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Scheduled Tasks","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Services","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Shortcuts","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Standard Edition","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"Group Policy Start Menu Settings","","0","00000000-0000-0000-0000-000000000000","gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","C:\Windows\System32\gpprefcl.dll","","","","Application"
"GroupPolicy","","0","00000000-0000-0000-0000-000000000000","gpapi.dll","C:\Windows\System32\gpapi.dll","","","","","Application"
"Handwriting Recognition","","0","00000000-0000-0000-0000-000000000000","IPSEventLogMsg.dll","C:\Program Files\Common Files\Microsoft Shared\Ink\IPSEventLogMsg.dll","","","","","Application"
"HostableWebCore","","0","00000000-0000-0000-0000-000000000000","iisres.dll","C:\Windows\system32\inetsrv\iisres.dll","","","","","Application"
"HostMIBAgent","","0","00000000-0000-0000-0000-000000000000","hostmib.dll","C:\Windows\System32\hostmib.dll","","","","","Application"
"IISADMIN","","0","00000000-0000-0000-0000-000000000000","iisres.dll","C:\Windows\system32\inetsrv\iisres.dll","","","","","Application"
"IISInfoCtrs","","0","00000000-0000-0000-0000-000000000000","infoctrs.dll","C:\Windows\System32\infoctrs.dll","","","","","Application"
"Interactive Services detection","","0","00000000-0000-0000-0000-000000000000","UI0Detect.exe","C:\Windows\System32\UI0Detect.exe","","","","","Application"
"Microsoft Fax","","0","00000000-0000-0000-0000-000000000000","fxsevent.dll","C:\Windows\System32\fxsevent.dll","","","","","Application"
"Microsoft-Windows-Defrag","","0","00000000-0000-0000-0000-000000000000","defragsvc.dll","C:\Windows\system32\defragsvc.dll","","","","","Application"
"Microsoft-Windows-IIS-IISManager","","0","00000000-0000-0000-0000-000000000000","EventLogMessages.dll","C:\Windows\Microsoft.NET\Framework\v2.0.50727\EventLogMessages.dll","","","","","Application"
"Microsoft.Transactions.Bridge 3.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\ServiceModelEvents.dll","","","","","Application"
"Microsoft.Transactions.Bridge 4.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelEvents.dll","","","","","Application"
"MsiInstaller","","0","00000000-0000-0000-0000-000000000000","msimsg.dll","C:\Windows\System32\msimsg.dll","","","","","Application"
"NfsClnt","","0","00000000-0000-0000-0000-000000000000","nfsclnt.exe","C:\Windows\System32\nfsclnt.exe","","","","","Application"
"nfsnp","","0","00000000-0000-0000-0000-000000000000","nfsnp.dll","C:\Windows\System32\nfsnp.dll","","","","","Application"
"RasClient","","0","00000000-0000-0000-0000-000000000000","mprmsg.dll","C:\Windows\System32\mprmsg.dll","","","","","Application"
"SceCli","","0","00000000-0000-0000-0000-000000000000","scecli.dll","C:\Windows\System32\scecli.dll","","","","","Application"
"SceSrv","","0","00000000-0000-0000-0000-000000000000","scesrv.dll","C:\Windows\System32\scesrv.dll","","","","","Application"
"SecurityCenter","","0","00000000-0000-0000-0000-000000000000","wscsvc.dll","C:\Windows\System32\wscsvc.dll","","","","","Application"
"ServiceModel Audit 3.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\ServiceModelEvents.dll","","","","","Application"
"ServiceModel Audit 4.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelEvents.dll","","","","","Application"
"SideBySide","","0","00000000-0000-0000-0000-000000000000","sxs.dll","C:\Windows\System32\sxs.dll","","","","","Application"
"Software Installation","","0","00000000-0000-0000-0000-000000000000","appmgr.dll","C:\Windows\System32\appmgr.dll","","","","","Application"
"SPP","","0","00000000-0000-0000-0000-000000000000","sxproxy.dll","C:\Windows\system32\sxproxy.dll","","","","","Application"
"SrmSvc","","0","00000000-0000-0000-0000-000000000000","srm.dll","C:\Windows\System32\srm.dll","","","","","Application"
"System Restore","","0","00000000-0000-0000-0000-000000000000","srcore.dll","C:\Windows\system32\srcore.dll","","","","","Application"
"System.IdentityModel 3.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\ServiceModelEvents.dll","","","","","Application"
"System.IdentityModel 4.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelEvents.dll","","","","","Application"
"System.IO.Log 3.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\ServiceModelEvents.dll","","","","","Application"
"System.IO.Log 4.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelEvents.dll","","","","","Application"
"System.Runtime.Serialization 3.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\ServiceModelEvents.dll","","","","","Application"
"System.Runtime.Serialization 4.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelEvents.dll","","","","","Application"
"System.ServiceModel 3.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\ServiceModelEvents.dll","","","","","Application"
"System.ServiceModel 4.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelEvents.dll","","","","","Application"
"TPVCGateway","","0","00000000-0000-0000-0000-000000000000","","C:\Program Files\VMware\VMware Tools\TPVCGateway.exe","","","","","Application"
"usbperf","","0","00000000-0000-0000-0000-000000000000","usbperf.dll","C:\Windows\system32\usbperf.dll","","","","","Application"
"VBRuntime","","0","00000000-0000-0000-0000-000000000000","msvbvm60.dll","C:\Windows\SysWOW64\msvbvm60.dll","","","","","Application"
"vmicguestinterface","","0","00000000-0000-0000-0000-000000000000","vmicres.dll","C:\Windows\system32\vmicres.dll","","","","","Application"
"vmicheartbeat","","0","00000000-0000-0000-0000-000000000000","vmicres.dll","C:\Windows\system32\vmicres.dll","","","","","Application"
"vmickvpexchange","","0","00000000-0000-0000-0000-000000000000","vmicres.dll","C:\Windows\system32\vmicres.dll","","","","","Application"
"vmicrdv","","0","00000000-0000-0000-0000-000000000000","vmicres.dll","C:\Windows\system32\vmicres.dll","","","","","Application"
"vmicshutdown","","0","00000000-0000-0000-0000-000000000000","vmicres.dll","C:\Windows\system32\vmicres.dll","","","","","Application"
"vmictimesync","","0","00000000-0000-0000-0000-000000000000","vmicres.dll","C:\Windows\system32\vmicres.dll","","","","","Application"
"vmicvss","","0","00000000-0000-0000-0000-000000000000","vmicres.dll","C:\Windows\system32\vmicres.dll","","","","","Application"
"vmtools","","0","00000000-0000-0000-0000-000000000000","","C:\Program Files\VMware\VMware Tools\vmtoolsd.exe","","","","","Application"
"VMUpgradeHelper","","0","00000000-0000-0000-0000-000000000000","","C:\Program Files\VMware\VMware Tools\plugins\vmsvc\hwUpgradeHelper.dll","","","","","Application"
"VMware Tools","","0","00000000-0000-0000-0000-000000000000","","C:\Program Files\VMware\VMware Tools\vmtools.dll","","","","","Application"
"VSS","","0","00000000-0000-0000-0000-000000000000","VSSVC.EXE","C:\Windows\System32\VSSVC.EXE","","","","","Application"
"VSSetup","","0","00000000-0000-0000-0000-000000000000","","C:\c7d58acddf57ef8e701eb0d365fb28f6\DW\DW20.exe","","","","","Application"
"WerSvc","","0","00000000-0000-0000-0000-000000000000","wersvc.dll","C:\Windows\System32\wersvc.dll","","","","","Application"
"Windows Error Reporting","","0","00000000-0000-0000-0000-000000000000","wer.dll","C:\Windows\System32\wer.dll","","","","","Application"
"WMI.NET Provider Extension","","0","00000000-0000-0000-0000-000000000000","EventLogMessages.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\EventLogMessages.dll","","","","","Application"
"Wow64 Emulation Layer","","0","00000000-0000-0000-0000-000000000000","ntvdm64.dll","C:\Windows\System32\ntvdm64.dll","","","","","Application"
"WSH","","0","00000000-0000-0000-0000-000000000000","wshext.dll","C:\Windows\System32\wshext.dll","","","","","Application"
"DS","","0","00000000-0000-0000-0000-000000000000","","","C:\Windows\System32\MsObjs.dll","","","","Security"
"IIS-METABASE","","0","00000000-0000-0000-0000-000000000000","iisres.dll","C:\Windows\system32\inetsrv\iisres.dll","","","","","Security"
"LSA","","0","00000000-0000-0000-0000-000000000000","","","C:\Windows\System32\MsObjs.dll","","","","Security"
"SC Manager","","0","00000000-0000-0000-0000-000000000000","","","C:\Windows\System32\MsObjs.dll","","","","Security"
"Security","","0","00000000-0000-0000-0000-000000000000","MsAuditE.dll","C:\Windows\System32\MsAuditE.dll","C:\Windows\System32\MsObjs.dll","","","","Security"
"Security Account Manager","","0","00000000-0000-0000-0000-000000000000","","","C:\Windows\System32\MsObjs.dll","","","","Security"
"ServiceModel 3.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v3.0\Windows Communication Foundation\ServiceModelEvents.dll","","","","Security"
"ServiceModel 4.0.0.0","","0","00000000-0000-0000-0000-000000000000","ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelEvents.dll","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ServiceModelEvents.dll","","","","Security"
"Spooler","","0","00000000-0000-0000-0000-000000000000","","","C:\Windows\System32\MsObjs.dll","","","","Security"
"TCP/IP","","0","00000000-0000-0000-0000-000000000000","","","C:\Windows\System32\MsObjs.dll","","","","Security"
"VSSAudit","","0","00000000-0000-0000-0000-000000000000","VSSVC.EXE","C:\Windows\System32\VSSVC.EXE","","","","","Security"
"3ware","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"ACPI","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\Drivers\acpi.sys","","","","","System"
"ADP80XX","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"AeLookupSvc","","0","00000000-0000-0000-0000-000000000000","aelupsvc.dll","C:\Windows\System32\aelupsvc.dll","","","","","System"
"AFD","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\System32\netevent.dll","","","","","System"
"AmdK8","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\amdk8.sys","","","","","System"
"AmdPPM","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\amdppm.sys","","","","","System"
"amdsata","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"amdsbs","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"amdxata","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"Application Management Group Policy","","0","00000000-0000-0000-0000-000000000000","appmgmts.dll","C:\Windows\System32\appmgmts.dll","C:\Windows\System32\kernel32.dll","","","","System"
"arcsas","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"atapi","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"b06bdrv","","0","00000000-0000-0000-0000-000000000000","iologmsg.dll","C:\Windows\System32\iologmsg.dll;C:\Windows\System32\drivers\bxvbda.sys","","","","","System"
"BasicDisplay","","0","00000000-0000-0000-0000-000000000000","","","","","","","System"
"BasicRender","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"beep","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"Bowser","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\system32\netevent.dll","","","","","System"
"Browser","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\system32\netevent.dll","","","","","System"
"cdrom","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"CertObj","","0","00000000-0000-0000-0000-000000000000","certobj.dll","C:\Windows\system32\inetsrv\certobj.dll","","","","","System"
"disk","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"Display","","0","00000000-0000-0000-0000-000000000000","dxgwdi.dll","C:\Windows\System32\dxgwdi.dll","","","","","System"
"dmvsc","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\dmvscres.dll","","","","","System"
"Dnsapi","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\system32\netevent.dll","C:\Windows\system32\kernel32.dll","","","","System"
"Dnscache","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\system32\netevent.dll","C:\Windows\system32\kernel32.dll","","","","System"
"e1iexpress","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\System32\netevent.dll","","","","","System"
"ebdrv","","0","00000000-0000-0000-0000-000000000000","iologmsg.dll","C:\Windows\System32\iologmsg.dll;C:\Windows\System32\drivers\evbda.sys","","","","","System"
"eventlog","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\System32\netevent.dll","","","","","System"
"exFAT","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"FltMgr","","0","00000000-0000-0000-0000-000000000000","fltmgr.sys","C:\Windows\System32\drivers\fltmgr.sys;C:\Windows\System32\IoLogMsg.dll","","","","","System"
"FxPPM","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\fxppm.sys","","","","","System"
"HidBth","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\Drivers\hidbth.sys","","","","","System"
"hidi2c","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\Drivers\hidi2c.sys","","","","","System"
"HpSAMD","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"i8042prt","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\i8042prt.sys","","","","","System"
"iaLPSSi_GPIO","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"iaLPSSi_I2C","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"iaStorAV","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\iaStorAV.sys","","","","","System"
"iaStorV","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\iaStorV.sys","","","","","System"
"IIS Config","","0","00000000-0000-0000-0000-000000000000","iiscfg.dll","C:\Windows\system32\inetsrv\iiscfg.dll","C:\Windows\system32\inetsrv\iiscfg.dll","","","","System"
"IISLOG","","0","00000000-0000-0000-0000-000000000000","iscomlog.dll","C:\Windows\System32\inetsrv\iscomlog.dll","","","","","System"
"IISWMI","","0","00000000-0000-0000-0000-000000000000","","C:\Windows\system32\inetsrv\iiswmi.dll","","","","","System"
"intelppm","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\intelppm.sys","","","","","System"
"IPMIDRV","","0","00000000-0000-0000-0000-000000000000","ipmidrv.sys","C:\Windows\System32\drivers\ipmidrv.sys","","","","","System"
"Iprip","","0","00000000-0000-0000-0000-000000000000","iprip.dll","C:\Windows\System32\iprip.dll","","","","","System"
"isapnp","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\isapnp.sys","","","","","System"
"iScsiPrt","","0","00000000-0000-0000-0000-000000000000","iscsilog.dll","C:\Windows\System32\iscsilog.dll","","","","","System"
"kbdclass","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\kbdclass.sys","","","","","System"
"kbdhid","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\kbdhid.sys","","","","","System"
"kdnic","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\System32\netevent.dll","","","","","System"
"lltdio","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\System32\netevent.dll","","","","","System"
"LmHosts","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\System32\netevent.dll","","","","","System"
"LSI_SAS","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"LSI_SAS2","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"LSI_SAS3","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"LSI_SSS","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"megasas","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"megasr","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"mouclass","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\mouclass.sys","","","","","System"
"mouhid","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\mouhid.sys","","","","","System"
"mrxsmb","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\system32\netevent.dll;C:\Windows\system32\iologmsg.dll","C:\Windows\System32\kernel32.dll","","","","System"
"MsBridge","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\System32\netevent.dll","","","","","System"
"MSDTC Gateway","","0","00000000-0000-0000-0000-000000000000","EventLogMessages.dll","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\EventLogMessages.dll","","","","","System"
"MSDTC WS-AT Protocol","","0","00000000-0000-0000-0000-000000000000","EventLogMessages.dll","C:\Windows\Microsoft.NET\Framework64\v2.0.50727\EventLogMessages.dll","","","","","System"
"mshidumdf","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\Drivers\umdf\HidBthLE.dll","","","","","System"
"MSiSCSI","","0","00000000-0000-0000-0000-000000000000","iscsiexe.dll","C:\Windows\System32\iscsiexe.dll","","","","","System"
"MTConfig","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\drivers\MTConfig.sys","","","","","System"
"Mup","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\system32\netevent.dll;C:\Windows\system32\iologmsg.dll","","","","","System"
"mvumis","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll","","","","","System"
"NdisImPlatform","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\System32\netevent.dll","","","","","System"
"NdisWan","","0","00000000-0000-0000-0000-000000000000","mprmsg.dll","C:\Windows\System32\mprmsg.dll","","","","","System"
"NdisWanLegacy","","0","00000000-0000-0000-0000-000000000000","mprmsg.dll","C:\Windows\System32\mprmsg.dll","","","","","System"
"NetBIOS","","0","00000000-0000-0000-0000-000000000000","iologmsg.dll","C:\Windows\System32\iologmsg.dll","","","","","System"
"NetBT","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\System32\netevent.dll","","","","","System"
"Netlogon","","0","00000000-0000-0000-0000-000000000000","netmsg.dll","C:\Windows\System32\netmsg.dll","C:\Windows\System32\kernel32.dll","","","","System"
"netvsc","","0","00000000-0000-0000-0000-000000000000","IoLogMsg.dll","C:\Windows\System32\IoLogMsg.dll;C:\Windows\System32\netvscres.dll","","","","","System"
"netvscvfpp","","0","00000000-0000-0000-0000-000000000000","netevent.dll","C:\Windows\System32\netevent.dll","","","","","System"
